method,C,code_family,step,metric,median,q25,q75,min,max,n_runs_available
beam,1,"[1225,49]",38.0,best_distance_so_far,11.0,10.25,11.0,10.0,11.0,10
beam,1,"[1225,49]",39.0,best_distance_so_far,11.0,10.25,11.0,10.0,11.0,10
beam,1,"[1225,49]",40.0,best_distance_so_far,11.0,10.25,11.0,10.0,11.0,10
beam,1,"[1225,49]",41.0,best_distance_so_far,11.0,10.25,11.0,10.0,11.0,10
beam,1,"[1225,49]",42.0,best_distance_so_far,11.0,10.25,11.0,10.0,11.0,10
beam,1,"[1225,49]",43.0,best_distance_so_far,11.0,10.25,11.0,10.0,11.0,10
beam,1,"[1225,49]",44.0,best_distance_so_far,11.0,10.25,11.0,10.0,11.0,10
beam,1,"[1225,49]",45.0,best_distance_so_far,11.0,10.25,11.0,10.0,11.0,10
beam,1,"[1225,49]",46.0,best_distance_so_far,11.0,10.25,11.0,10.0,11.0,10
beam,1,"[1225,49]",47.0,best_distance_so_far,11.0,10.25,11.0,10.0,11.0,10
beam,1,"[1225,49]",48.0,best_distance_so_far,11.0,10.25,11.0,10.0,11.0,10
beam,1,"[1225,49]",49.0,best_distance_so_far,11.0,10.25,11.0,10.0,11.0,10
beam,1,"[1225,49]",50.0,best_distance_so_far,11.0,10.25,11.0,10.0,11.0,10
beam,1,"[1225,49]",0.0,best_score_at_best_distance_so_far,2011122443606.9988,2011122443606.9988,2011122443606.9988,2011122443606.9988,2011122443606.9988,10
beam,1,"[1225,49]",1.0,best_score_at_best_distance_so_far,3188527634.9999986,2953541879.9999986,9080085998.249996,1184528533.9999995,11035382807.999994,10
beam,1,"[1225,49]",2.0,best_score_at_best_distance_so_far,759052146.9999996,735482408.9999996,811529698.4999996,719259401.9999998,837402907.9999996,10
beam,1,"[1225,49]",3.0,best_score_at_best_distance_so_far,617734410.9999998,523730971.24999976,629564322.9999998,494747110.99999976,638472109.9999998,10
beam,1,"[1225,49]",4.0,best_score_at_best_distance_so_far,441172335.9999998,419729178.9999999,528526922.24999976,390582964.9999999,542373404.9999998,10
beam,1,"[1225,49]",5.0,best_score_at_best_distance_so_far,369481949.9999999,329083226.4999999,437619237.9999998,317536112.9999999,526099421.99999976,10
beam,1,"[1225,49]",6.0,best_score_at_best_distance_so_far,369067368.9999999,319768067.4999999,429107994.4999998,306657110.9999999,444422109.9999998,10
beam,1,"[1225,49]",7.0,best_score_at_best_distance_so_far,327340626.4999999,314381229.7499999,392225840.4999999,221415735.99999994,443442107.9999998,10
beam,1,"[1225,49]",8.0,best_score_at_best_distance_so_far,315432857.4999999,233084303.99999994,341417642.4999999,220408202.99999994,417327933.9999999,10
beam,1,"[1225,49]",9.0,best_score_at_best_distance_so_far,281227427.9999999,233084303.99999994,316484485.2499999,220408202.99999994,399491182.9999999,10
beam,1,"[1225,49]",10.0,best_score_at_best_distance_so_far,275837416.9999999,233084303.99999994,315609753.4999999,220408202.99999994,397726913.9999999,10
beam,1,"[1225,49]",11.0,best_score_at_best_distance_so_far,235068582.99999994,222638707.24999994,308692098.2499999,139345199.99999994,397726913.9999999,10
beam,1,"[1225,49]",12.0,best_score_at_best_distance_so_far,234975919.49999994,222638707.24999994,257540311.24999988,139345199.99999994,390777024.9999999,10
beam,1,"[1225,49]",13.0,best_score_at_best_distance_so_far,228703822.99999994,220660086.24999994,239800720.7499999,139345199.99999994,390777024.9999999,10
beam,1,"[1225,49]",14.0,best_score_at_best_distance_so_far,223861678.49999994,214314298.49999994,239800720.7499999,139345199.99999994,390777024.9999999,10
beam,1,"[1225,49]",15.0,best_score_at_best_distance_so_far,223758821.99999994,199098311.99999994,230577735.49999994,139345199.99999994,330089223.9999999,10
beam,1,"[1225,49]",16.0,best_score_at_best_distance_so_far,223758821.99999994,199098311.99999994,230577735.49999994,139345199.99999994,317536112.9999999,10
beam,1,"[1225,49]",17.0,best_score_at_best_distance_so_far,220809112.99999994,194004511.49999994,228504745.99999994,139345199.99999994,310489183.9999999,10
beam,1,"[1225,49]",18.0,best_score_at_best_distance_so_far,220809112.99999994,194004511.49999994,225743570.99999994,139345199.99999994,309607181.9999999,10
beam,1,"[1225,49]",19.0,best_score_at_best_distance_so_far,217329801.99999994,194004511.49999994,225033221.49999994,139345199.99999994,309607181.9999999,10
beam,1,"[1225,49]",20.0,best_score_at_best_distance_so_far,217329801.99999994,176216156.24999994,225033221.49999994,139345199.99999994,309607181.9999999,10
beam,1,"[1225,49]",21.0,best_score_at_best_distance_so_far,207142200.99999994,148257465.49999994,221009567.99999994,139345199.99999994,308743712.9999999,10
beam,1,"[1225,49]",22.0,best_score_at_best_distance_so_far,207142200.99999994,148257465.49999994,221009567.99999994,139345199.99999994,230208222.99999994,10
beam,1,"[1225,49]",23.0,best_score_at_best_distance_so_far,207142200.99999994,145318234.99999994,221009567.99999994,139345199.99999994,230208222.99999994,10
beam,1,"[1225,49]",24.0,best_score_at_best_distance_so_far,205770991.99999994,145318234.99999994,218869002.49999994,139345199.99999994,226307620.99999994,10
beam,1,"[1225,49]",25.0,best_score_at_best_distance_so_far,205770991.99999994,145318234.99999994,218869002.49999994,139345199.99999994,226307620.99999994,10
beam,1,"[1225,49]",26.0,best_score_at_best_distance_so_far,204344956.49999994,145318234.99999994,213394474.74999994,139345199.99999994,226307620.99999994,10
beam,1,"[1225,49]",27.0,best_score_at_best_distance_so_far,204344956.49999994,145318234.99999994,212726224.74999994,139345199.99999994,226307620.99999994,10
beam,1,"[1225,49]",28.0,best_score_at_best_distance_so_far,204344956.49999994,145318234.99999994,212726224.74999994,139345199.99999994,226307620.99999994,10
beam,1,"[1225,49]",29.0,best_score_at_best_distance_so_far,204344956.49999994,145318234.99999994,212726224.74999994,139345199.99999994,226307620.99999994,10
beam,1,"[1225,49]",30.0,best_score_at_best_distance_so_far,179205604.49999994,145318234.99999994,210134999.99999994,139345199.99999994,226307620.99999994,10
beam,1,"[1225,49]",31.0,best_score_at_best_distance_so_far,155618424.99999994,145104835.49999994,206500934.24999994,139345199.99999994,226307620.99999994,10
beam,1,"[1225,49]",32.0,best_score_at_best_distance_so_far,155618424.99999994,145104835.49999994,201363472.49999994,139345199.99999994,226307620.99999994,10
beam,1,"[1225,49]",33.0,best_score_at_best_distance_so_far,155618424.99999994,145104835.49999994,201363472.49999994,139345199.99999994,226307620.99999994,10
beam,1,"[1225,49]",34.0,best_score_at_best_distance_so_far,155618424.99999994,145104835.49999994,201363472.49999994,139345199.99999994,226307620.99999994,10
beam,1,"[1225,49]",35.0,best_score_at_best_distance_so_far,155618424.99999994,145104835.49999994,201363472.49999994,139345199.99999994,226307620.99999994,10
beam,1,"[1225,49]",36.0,best_score_at_best_distance_so_far,152431842.99999994,144292666.99999994,201363472.49999994,139345199.99999994,226307620.99999994,10
beam,1,"[1225,49]",37.0,best_score_at_best_distance_so_far,152431842.99999994,144292666.99999994,200060068.24999994,139345199.99999994,226307620.99999994,10
beam,1,"[1225,49]",38.0,best_score_at_best_distance_so_far,152431842.99999994,144292666.99999994,200060068.24999994,139345199.99999994,226307620.99999994,10
beam,1,"[1225,49]",39.0,best_score_at_best_distance_so_far,152431842.99999994,144292666.99999994,194115788.74999994,139345199.99999994,208656911.99999994,10
beam,1,"[1225,49]",40.0,best_score_at_best_distance_so_far,152431842.99999994,144292666.99999994,194115788.74999994,139345199.99999994,208656911.99999994,10
beam,1,"[1225,49]",41.0,best_score_at_best_distance_so_far,152431842.99999994,144292666.99999994,194115788.74999994,139345199.99999994,208656911.99999994,10
beam,1,"[1225,49]",42.0,best_score_at_best_distance_so_far,152431842.99999994,144292666.99999994,194115788.74999994,106540183.99999996,208656911.99999994,10
beam,1,"[1225,49]",43.0,best_score_at_best_distance_so_far,152431842.99999994,144292666.99999994,194115788.74999994,106540183.99999996,208656911.99999994,10
beam,1,"[1225,49]",44.0,best_score_at_best_distance_so_far,152431842.99999994,144292666.99999994,194115788.74999994,106540183.99999996,208656911.99999994,10
beam,1,"[1225,49]",45.0,best_score_at_best_distance_so_far,150380706.99999994,143533165.49999994,182218412.74999994,106540183.99999996,208656911.99999994,10
beam,1,"[1225,49]",46.0,best_score_at_best_distance_so_far,146401995.99999994,141333227.74999994,182218412.74999994,106540183.99999996,208656911.99999994,10
beam,1,"[1225,49]",47.0,best_score_at_best_distance_so_far,146401995.99999994,141333227.74999994,182218412.74999994,106540183.99999996,208656911.99999994,10
beam,1,"[1225,49]",48.0,best_score_at_best_distance_so_far,145780567.99999994,137229486.49999994,182218412.74999994,106540183.99999996,208656911.99999994,10
beam,1,"[1225,49]",49.0,best_score_at_best_distance_so_far,145780567.99999994,137229486.49999994,182218412.74999994,106540183.99999996,208656911.99999994,10
beam,1,"[1225,49]",50.0,best_score_at_best_distance_so_far,144715391.49999994,137229486.49999994,181192844.74999994,106540183.99999996,208656911.99999994,10
beam,1,"[1225,49]",0.0,global_min_score_so_far,2011122443606.9988,2011122443606.9988,2011122443606.9988,2011122443606.9988,2011122443606.9988,10
beam,1,"[1225,49]",1.0,global_min_score_so_far,3188527634.9999986,2953541879.9999986,9080085998.249996,1184528533.9999995,11035382807.999994,10
beam,1,"[1225,49]",2.0,global_min_score_so_far,759052146.9999996,735482408.9999996,811529698.4999996,719259401.9999998,837402907.9999996,10
beam,1,"[1225,49]",3.0,global_min_score_so_far,617734410.9999998,523730971.24999976,629564322.9999998,494747110.99999976,638472109.9999998,10
beam,1,"[1225,49]",4.0,global_min_score_so_far,441172335.9999998,419729178.9999999,528526922.24999976,390582964.9999999,542373404.9999998,10
beam,1,"[1225,49]",5.0,global_min_score_so_far,369481949.9999999,329083226.4999999,437619237.9999998,317536112.9999999,526099421.99999976,10
beam,1,"[1225,49]",6.0,global_min_score_so_far,369067368.9999999,319768067.4999999,429107994.4999998,306657110.9999999,444422109.9999998,10
beam,1,"[1225,49]",7.0,global_min_score_so_far,327340626.4999999,314381229.7499999,392225840.4999999,221415735.99999994,443442107.9999998,10
beam,1,"[1225,49]",8.0,global_min_score_so_far,315432857.4999999,233084303.99999994,341417642.4999999,220408202.99999994,417327933.9999999,10
beam,1,"[1225,49]",9.0,global_min_score_so_far,281227427.9999999,233084303.99999994,316484485.2499999,220408202.99999994,399491182.9999999,10
beam,1,"[1225,49]",10.0,global_min_score_so_far,275837416.9999999,233084303.99999994,315609753.4999999,220408202.99999994,397726913.9999999,10
beam,1,"[1225,49]",11.0,global_min_score_so_far,235068582.99999994,222638707.24999994,308692098.2499999,139345199.99999994,397726913.9999999,10
beam,1,"[1225,49]",12.0,global_min_score_so_far,234975919.49999994,222638707.24999994,257540311.24999988,139345199.99999994,390777024.9999999,10
beam,1,"[1225,49]",13.0,global_min_score_so_far,228703822.99999994,220660086.24999994,239800720.7499999,139345199.99999994,390777024.9999999,10
beam,1,"[1225,49]",14.0,global_min_score_so_far,223861678.49999994,214314298.49999994,239800720.7499999,139345199.99999994,390777024.9999999,10
beam,1,"[1225,49]",15.0,global_min_score_so_far,223758821.99999994,199098311.99999994,230577735.49999994,139345199.99999994,330089223.9999999,10
beam,1,"[1225,49]",16.0,global_min_score_so_far,223758821.99999994,199098311.99999994,230577735.49999994,139345199.99999994,317536112.9999999,10
beam,1,"[1225,49]",17.0,global_min_score_so_far,220809112.99999994,194004511.49999994,228504745.99999994,139345199.99999994,310489183.9999999,10
beam,1,"[1225,49]",18.0,global_min_score_so_far,220809112.99999994,194004511.49999994,225743570.99999994,139345199.99999994,309607181.9999999,10
beam,1,"[1225,49]",19.0,global_min_score_so_far,217329801.99999994,194004511.49999994,225033221.49999994,139345199.99999994,309607181.9999999,10
beam,1,"[1225,49]",20.0,global_min_score_so_far,217329801.99999994,176216156.24999994,225033221.49999994,139345199.99999994,309607181.9999999,10
beam,1,"[1225,49]",21.0,global_min_score_so_far,207142200.99999994,148257465.49999994,221009567.99999994,139345199.99999994,308743712.9999999,10
beam,1,"[1225,49]",22.0,global_min_score_so_far,207142200.99999994,148257465.49999994,221009567.99999994,139345199.99999994,230208222.99999994,10
beam,1,"[1225,49]",23.0,global_min_score_so_far,207142200.99999994,145318234.99999994,221009567.99999994,139345199.99999994,230208222.99999994,10
beam,1,"[1225,49]",24.0,global_min_score_so_far,205770991.99999994,145318234.99999994,218869002.49999994,139345199.99999994,226307620.99999994,10
beam,1,"[1225,49]",25.0,global_min_score_so_far,205770991.99999994,145318234.99999994,218869002.49999994,139345199.99999994,226307620.99999994,10
beam,1,"[1225,49]",26.0,global_min_score_so_far,204344956.49999994,145318234.99999994,213394474.74999994,139345199.99999994,226307620.99999994,10
beam,1,"[1225,49]",27.0,global_min_score_so_far,204344956.49999994,145318234.99999994,212726224.74999994,139345199.99999994,226307620.99999994,10
beam,1,"[1225,49]",28.0,global_min_score_so_far,204344956.49999994,145318234.99999994,212726224.74999994,139345199.99999994,226307620.99999994,10
beam,1,"[1225,49]",29.0,global_min_score_so_far,204344956.49999994,145318234.99999994,212726224.74999994,139345199.99999994,226307620.99999994,10
beam,1,"[1225,49]",30.0,global_min_score_so_far,179205604.49999994,145318234.99999994,210134999.99999994,139345199.99999994,226307620.99999994,10
beam,1,"[1225,49]",31.0,global_min_score_so_far,155618424.99999994,145104835.49999994,206500934.24999994,139345199.99999994,226307620.99999994,10
beam,1,"[1225,49]",32.0,global_min_score_so_far,155618424.99999994,145104835.49999994,201363472.49999994,139345199.99999994,226307620.99999994,10
beam,1,"[1225,49]",33.0,global_min_score_so_far,155618424.99999994,145104835.49999994,201363472.49999994,139345199.99999994,226307620.99999994,10
beam,1,"[1225,49]",34.0,global_min_score_so_far,155618424.99999994,145104835.49999994,201363472.49999994,139345199.99999994,226307620.99999994,10
beam,1,"[1225,49]",35.0,global_min_score_so_far,155618424.99999994,145104835.49999994,201363472.49999994,139345199.99999994,226307620.99999994,10
beam,1,"[1225,49]",36.0,global_min_score_so_far,152431842.99999994,144292666.99999994,201363472.49999994,139345199.99999994,226307620.99999994,10
beam,1,"[1225,49]",37.0,global_min_score_so_far,152431842.99999994,144292666.99999994,200060068.24999994,139345199.99999994,226307620.99999994,10
beam,1,"[1225,49]",38.0,global_min_score_so_far,152431842.99999994,144292666.99999994,200060068.24999994,139345199.99999994,226307620.99999994,10
beam,1,"[1225,49]",39.0,global_min_score_so_far,152431842.99999994,144292666.99999994,194115788.74999994,139345199.99999994,208656911.99999994,10
beam,1,"[1225,49]",40.0,global_min_score_so_far,152431842.99999994,144292666.99999994,194115788.74999994,139345199.99999994,208656911.99999994,10
beam,1,"[1225,49]",41.0,global_min_score_so_far,152431842.99999994,144292666.99999994,194115788.74999994,139345199.99999994,208656911.99999994,10
beam,1,"[1225,49]",42.0,global_min_score_so_far,152431842.99999994,144292666.99999994,194115788.74999994,106540183.99999996,208656911.99999994,10
beam,1,"[1225,49]",43.0,global_min_score_so_far,152431842.99999994,144292666.99999994,194115788.74999994,106540183.99999996,208656911.99999994,10
beam,1,"[1225,49]",44.0,global_min_score_so_far,152431842.99999994,144292666.99999994,194115788.74999994,106540183.99999996,208656911.99999994,10
beam,1,"[1225,49]",45.0,global_min_score_so_far,150380706.99999994,143533165.49999994,182218412.74999994,106540183.99999996,208656911.99999994,10
beam,1,"[1225,49]",46.0,global_min_score_so_far,146401995.99999994,141333227.74999994,182218412.74999994,106540183.99999996,208656911.99999994,10
beam,1,"[1225,49]",47.0,global_min_score_so_far,146401995.99999994,141333227.74999994,182218412.74999994,106540183.99999996,208656911.99999994,10
beam,1,"[1225,49]",48.0,global_min_score_so_far,145780567.99999994,137229486.49999994,182218412.74999994,106540183.99999996,208656911.99999994,10
beam,1,"[1225,49]",49.0,global_min_score_so_far,145780567.99999994,137229486.49999994,182218412.74999994,106540183.99999996,208656911.99999994,10
beam,1,"[1225,49]",50.0,global_min_score_so_far,144715391.49999994,137229486.49999994,181192844.74999994,106540183.99999996,208656911.99999994,10
beam,1,"[1225,49]",0.0,n_evaluated,1.0,1.0,1.0,1.0,1.0,10
beam,1,"[1225,49]",1.0,n_evaluated,294.0,291.25,295.0,290.0,296.0,10
beam,1,"[1225,49]",2.0,n_evaluated,1212.5,1083.75,1329.0,986.0,1373.0,10
beam,1,"[1225,49]",3.0,n_evaluated,1400.5,1259.25,1477.5,1126.0,1569.0,10
beam,1,"[1225,49]",4.0,n_evaluated,1546.5,1427.75,1608.75,1239.0,1741.0,10
beam,1,"[1225,49]",5.0,n_evaluated,1666.5,1567.5,1775.5,1378.0,1927.0,10
beam,1,"[1225,49]",6.0,n_evaluated,1783.0,1690.5,1921.0,1508.0,2090.0,10
beam,1,"[1225,49]",7.0,n_evaluated,1904.0,1786.25,2030.25,1618.0,2228.0,10
beam,1,"[1225,49]",8.0,n_evaluated,2031.0,1891.0,2148.5,1754.0,2350.0,10
beam,1,"[1225,49]",9.0,n_evaluated,2164.0,1992.25,2249.5,1855.0,2489.0,10
beam,1,"[1225,49]",10.0,n_evaluated,2280.5,2078.75,2363.25,1932.0,2584.0,10
beam,1,"[1225,49]",11.0,n_evaluated,2375.5,2187.75,2469.25,2027.0,2680.0,10
beam,1,"[1225,49]",12.0,n_evaluated,2478.0,2305.5,2576.25,2128.0,2780.0,10
beam,1,"[1225,49]",13.0,n_evaluated,2587.0,2424.0,2680.75,2211.0,2885.0,10
beam,1,"[1225,49]",14.0,n_evaluated,2688.0,2531.25,2790.25,2313.0,2971.0,10
beam,1,"[1225,49]",15.0,n_evaluated,2787.5,2652.25,2892.0,2425.0,3077.0,10
beam,1,"[1225,49]",16.0,n_evaluated,2889.0,2759.75,2995.0,2537.0,3162.0,10
beam,1,"[1225,49]",17.0,n_evaluated,2979.0,2868.5,3106.25,2632.0,3263.0,10
beam,1,"[1225,49]",18.0,n_evaluated,3074.5,2986.25,3207.25,2742.0,3355.0,10
beam,1,"[1225,49]",19.0,n_evaluated,3148.5,3090.25,3310.0,2842.0,3461.0,10
beam,1,"[1225,49]",20.0,n_evaluated,3240.5,3191.75,3437.75,2946.0,3583.0,10
beam,1,"[1225,49]",21.0,n_evaluated,3343.5,3274.5,3549.75,3054.0,3688.0,10
beam,1,"[1225,49]",22.0,n_evaluated,3452.5,3365.75,3653.5,3164.0,3796.0,10
beam,1,"[1225,49]",23.0,n_evaluated,3558.5,3480.75,3769.5,3290.0,3903.0,10
beam,1,"[1225,49]",24.0,n_evaluated,3677.0,3581.25,3873.25,3364.0,4003.0,10
beam,1,"[1225,49]",25.0,n_evaluated,3780.5,3691.0,3981.25,3414.0,4126.0,10
beam,1,"[1225,49]",26.0,n_evaluated,3881.5,3804.25,4091.25,3476.0,4234.0,10
beam,1,"[1225,49]",27.0,n_evaluated,4008.5,3911.25,4201.5,3556.0,4362.0,10
beam,1,"[1225,49]",28.0,n_evaluated,4131.0,4024.75,4323.25,3624.0,4483.0,10
beam,1,"[1225,49]",29.0,n_evaluated,4242.5,4136.75,4432.5,3679.0,4602.0,10
beam,1,"[1225,49]",30.0,n_evaluated,4359.0,4251.75,4553.5,3723.0,4725.0,10
beam,1,"[1225,49]",31.0,n_evaluated,4466.5,4342.25,4683.75,3744.0,4836.0,10
beam,1,"[1225,49]",32.0,n_evaluated,4587.5,4448.25,4791.0,3750.0,4961.0,10
beam,1,"[1225,49]",33.0,n_evaluated,4701.5,4537.75,4890.25,3757.0,5094.0,10
beam,1,"[1225,49]",34.0,n_evaluated,4832.0,4607.75,5019.75,3759.0,5219.0,10
beam,1,"[1225,49]",35.0,n_evaluated,4960.0,4655.25,5124.75,3759.0,5331.0,10
beam,1,"[1225,49]",36.0,n_evaluated,5080.5,4687.75,5213.25,3759.0,5447.0,10
beam,1,"[1225,49]",37.0,n_evaluated,5197.5,4715.25,5314.75,3763.0,5577.0,10
beam,1,"[1225,49]",38.0,n_evaluated,5315.5,4739.0,5419.0,3766.0,5696.0,10
beam,1,"[1225,49]",39.0,n_evaluated,5427.5,4766.25,5537.25,3767.0,5814.0,10
beam,1,"[1225,49]",40.0,n_evaluated,5539.5,4783.25,5640.5,3767.0,5948.0,10
beam,1,"[1225,49]",41.0,n_evaluated,5644.5,4807.5,5743.25,3768.0,6074.0,10
beam,1,"[1225,49]",42.0,n_evaluated,5762.0,4828.75,5858.5,3769.0,6195.0,10
beam,1,"[1225,49]",43.0,n_evaluated,5876.5,4853.0,5959.75,3772.0,6307.0,10
beam,1,"[1225,49]",44.0,n_evaluated,5987.0,4874.0,6079.5,3772.0,6434.0,10
beam,1,"[1225,49]",45.0,n_evaluated,6099.0,4896.25,6179.75,3774.0,6557.0,10
beam,1,"[1225,49]",46.0,n_evaluated,6207.5,4914.0,6287.75,3779.0,6662.0,10
beam,1,"[1225,49]",47.0,n_evaluated,6317.5,4932.5,6397.0,3790.0,6789.0,10
beam,1,"[1225,49]",48.0,n_evaluated,6407.0,4954.75,6502.25,3797.0,6918.0,10
beam,1,"[1225,49]",49.0,n_evaluated,6499.5,4978.75,6631.25,3806.0,7028.0,10
