method,C,run,code_family,group_path,step,n_evaluated,best_distance_so_far,best_score_at_best_distance_so_far,global_min_score_so_far
beam,1,4,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_171341",27.0,3723,10.0,214251400.99999994,214251400.99999994
beam,1,4,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_171341",28.0,3810,10.0,214251400.99999994,214251400.99999994
beam,1,4,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_171341",29.0,3904,10.0,214251400.99999994,214251400.99999994
beam,1,4,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_171341",30.0,4006,11.0,158378207.99999994,158378207.99999994
beam,1,4,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_171341",31.0,4086,11.0,158378207.99999994,158378207.99999994
beam,1,4,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_171341",32.0,4177,11.0,158378207.99999994,158378207.99999994
beam,1,4,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_171341",33.0,4242,11.0,158378207.99999994,158378207.99999994
beam,1,4,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_171341",34.0,4248,11.0,158378207.99999994,158378207.99999994
beam,1,4,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_171341",35.0,4254,11.0,158378207.99999994,158378207.99999994
beam,1,4,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_171341",36.0,4263,11.0,148756369.99999994,148756369.99999994
beam,1,4,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_171341",37.0,4270,11.0,148756369.99999994,148756369.99999994
beam,1,4,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_171341",38.0,4278,11.0,148756369.99999994,148756369.99999994
beam,1,4,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_171341",39.0,4286,11.0,148756369.99999994,148756369.99999994
beam,1,4,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_171341",40.0,4297,11.0,148756369.99999994,148756369.99999994
beam,1,4,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_171341",41.0,4300,11.0,148756369.99999994,148756369.99999994
beam,1,4,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_171341",42.0,4303,11.0,148756369.99999994,148756369.99999994
beam,1,4,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_171341",43.0,4306,11.0,148756369.99999994,148756369.99999994
beam,1,4,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_171341",44.0,4316,11.0,148756369.99999994,148756369.99999994
beam,1,4,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_171341",45.0,4321,11.0,148756369.99999994,148756369.99999994
beam,1,4,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_171341",46.0,4327,11.0,148756369.99999994,148756369.99999994
beam,1,4,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_171341",47.0,4331,11.0,148756369.99999994,148756369.99999994
beam,1,4,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_171341",48.0,4338,11.0,148756369.99999994,148756369.99999994
beam,1,4,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_171341",49.0,4345,11.0,148756369.99999994,148756369.99999994
beam,1,4,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_171341",50.0,4349,11.0,148756369.99999994,148756369.99999994
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",0.0,1,6.0,2011122443606.9988,2011122443606.9988
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",1.0,296,9.0,2877143601.9999986,2877143601.9999986
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",2.0,1233,10.0,837402907.9999996,837402907.9999996
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",3.0,1406,10.0,631059222.9999998,631059222.9999998
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",4.0,1566,10.0,539501708.9999998,539501708.9999998
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",5.0,1735,10.0,526099421.99999976,526099421.99999976
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",6.0,1924,10.0,435948844.9999998,435948844.9999998
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",7.0,2039,10.0,427031893.9999999,427031893.9999999
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",8.0,2162,10.0,399491182.9999999,399491182.9999999
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",9.0,2261,10.0,399491182.9999999,399491182.9999999
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",10.0,2368,10.0,397726913.9999999,397726913.9999999
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",11.0,2470,10.0,397726913.9999999,397726913.9999999
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",12.0,2574,10.0,390777024.9999999,390777024.9999999
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",13.0,2680,10.0,390777024.9999999,390777024.9999999
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",14.0,2788,10.0,390777024.9999999,390777024.9999999
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",15.0,2898,10.0,330089223.9999999,330089223.9999999
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",16.0,3008,10.0,310489183.9999999,310489183.9999999
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",17.0,3130,10.0,310489183.9999999,310489183.9999999
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",18.0,3244,10.0,309607181.9999999,309607181.9999999
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",19.0,3369,10.0,309607181.9999999,309607181.9999999
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",20.0,3494,10.0,309607181.9999999,309607181.9999999
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",21.0,3618,10.0,308743712.9999999,308743712.9999999
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",22.0,3746,10.0,230208222.99999994,230208222.99999994
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",23.0,3860,10.0,230208222.99999994,230208222.99999994
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",24.0,3974,10.0,211508982.99999994,211508982.99999994
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",25.0,4108,10.0,211508982.99999994,211508982.99999994
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",26.0,4234,10.0,208656911.99999994,208656911.99999994
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",27.0,4362,10.0,208656911.99999994,208656911.99999994
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",28.0,4483,10.0,208656911.99999994,208656911.99999994
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",29.0,4602,10.0,208656911.99999994,208656911.99999994
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",30.0,4725,10.0,208656911.99999994,208656911.99999994
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",31.0,4836,10.0,208656911.99999994,208656911.99999994
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",32.0,4961,10.0,208656911.99999994,208656911.99999994
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",33.0,5094,10.0,208656911.99999994,208656911.99999994
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",34.0,5219,10.0,208656911.99999994,208656911.99999994
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",35.0,5331,10.0,208656911.99999994,208656911.99999994
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",36.0,5447,10.0,208656911.99999994,208656911.99999994
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",37.0,5577,10.0,208656911.99999994,208656911.99999994
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",38.0,5696,10.0,208656911.99999994,208656911.99999994
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",39.0,5814,10.0,208656911.99999994,208656911.99999994
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",40.0,5948,10.0,208656911.99999994,208656911.99999994
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",41.0,6074,10.0,208656911.99999994,208656911.99999994
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",42.0,6195,10.0,208656911.99999994,208656911.99999994
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",43.0,6307,10.0,208656911.99999994,208656911.99999994
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",44.0,6434,10.0,208656911.99999994,208656911.99999994
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",45.0,6557,10.0,208656911.99999994,208656911.99999994
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",46.0,6662,10.0,208656911.99999994,208656911.99999994
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",47.0,6789,10.0,208656911.99999994,208656911.99999994
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",48.0,6918,10.0,208656911.99999994,208656911.99999994
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",49.0,7028,10.0,208656911.99999994,208656911.99999994
beam,1,5,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_180917",50.0,7147,10.0,208656911.99999994,208656911.99999994
beam,1,6,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_185532",0.0,1,6.0,2011122443606.9988,2011122443606.9988
beam,1,6,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_185532",1.0,295,8.0,11031383607.999994,11031383607.999994
beam,1,6,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_185532",2.0,1373,10.0,737462110.9999996,737462110.9999996
beam,1,6,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_185532",3.0,1563,10.0,614289800.9999998,614289800.9999998
beam,1,6,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_185532",4.0,1741,10.0,495602561.99999976,495602561.99999976
beam,1,6,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_185532",5.0,1927,10.0,349361916.9999999,349361916.9999999
beam,1,6,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_185532",6.0,2090,10.0,348532754.9999999,348532754.9999999
beam,1,6,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_185532",7.0,2228,10.0,346402212.9999999,346402212.9999999
beam,1,6,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_185532",8.0,2350,10.0,346402212.9999999,346402212.9999999
beam,1,6,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_185532",9.0,2489,10.0,346402212.9999999,346402212.9999999
beam,1,6,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_185532",10.0,2584,10.0,316369803.9999999,316369803.9999999
beam,1,6,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_185532",11.0,2680,10.0,226307620.99999994,226307620.99999994
beam,1,6,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_185532",12.0,2780,10.0,226307620.99999994,226307620.99999994
beam,1,6,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_185532",13.0,2885,10.0,226307620.99999994,226307620.99999994
beam,1,6,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_185532",14.0,2971,10.0,226307620.99999994,226307620.99999994
beam,1,6,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_185532",15.0,3077,10.0,226307620.99999994,226307620.99999994
beam,1,6,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_185532",16.0,3162,10.0,226307620.99999994,226307620.99999994
beam,1,6,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_185532",17.0,3263,10.0,226307620.99999994,226307620.99999994
